_fixture_id,player_id,alt_id,name,player_team,_player_team_abbr,_player_team_name,opponent_team,_opponent_team_abbr,_opponent_team_name,match_difficulty,was_home_match,player_team_goals,opponent_team_goals,player_team_total_goals,opponent_team_total_goals,player_team_relavent_avg_goals,opponent_team_relavent_avg_goals,player_team_avg_goals,opponent_team_avg_goals,played_minutes,goal_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,team_selected,avg_points_per_minute,points
1,190,66797,Simon Mignolet,10,LIV,Liverpool,14,NOR,Norwich,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4262,0,0
19,190,66797,Simon Mignolet,10,LIV,Liverpool,16,SOU,Southampton,2,0,2,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3382,0,0
24,190,66797,Simon Mignolet,10,LIV,Liverpool,1,ARS,Arsenal,4,1,3,1,6,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3128,0,0
32,190,66797,Simon Mignolet,10,LIV,Liverpool,5,BUR,Burnley,5,0,3,0,9,5,2,3,2.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2926,0,0
44,190,66797,Simon Mignolet,10,LIV,Liverpool,13,NEW,Newcastle,4,1,3,1,12,3,3.5,1,2.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2770,0,0
53,190,66797,Simon Mignolet,10,LIV,Liverpool,6,CHE,Chelsea,4,0,2,1,15,11,2.5,1.5,2.5,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2748,0,0
68,190,66797,Simon Mignolet,10,LIV,Liverpool,15,SHU,Sheffield Utd,5,0,1,0,17,7,2.33,0.67,2.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2675,0,0
74,190,66797,Simon Mignolet,10,LIV,Liverpool,9,LEI,Leicester,4,1,2,1,18,13,3.33,1,2.25,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2638,0,0
87,190,66797,Simon Mignolet,10,LIV,Liverpool,12,MUN,Man Utd,4,0,1,1,20,9,2,1.75,2.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2595,0,0
94,190,66797,Simon Mignolet,10,LIV,Liverpool,17,TOT,Spurs,4,1,2,1,21,15,3,1.25,2.1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2569,0,0
102,190,66797,Simon Mignolet,10,LIV,Liverpool,2,AVL,Aston Villa,5,0,2,1,23,15,1.8,1.4,2.09,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2560,0,0
114,190,66797,Simon Mignolet,10,LIV,Liverpool,11,MCI,Man City,5,1,3,1,25,34,2.8,3,2.08,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2561,0,0
125,190,66797,Simon Mignolet,10,LIV,Liverpool,7,CRY,Crystal Palace,3,0,2,1,28,10,1.83,0.67,2.15,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2528,0,0
134,190,66797,Simon Mignolet,10,LIV,Liverpool,4,BHA,Brighton,4,1,2,1,30,15,2.83,0.83,2.14,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2518,0,0
149,190,66797,Simon Mignolet,10,LIV,Liverpool,8,EVE,Everton,4,1,5,2,32,14,2.71,0.86,2.13,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2522,0,0
152,190,66797,Simon Mignolet,10,LIV,Liverpool,3,BOU,AFC Bournemouth,5,0,3,0,37,18,1.86,1.29,2.31,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2515,0,0
1,191,118748,Mohamed Salah,10,LIV,Liverpool,14,NOR,Norwich,2,1,4,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,40,54.8,39.7,39.0,13.4,2375465,0,12
19,191,118748,Mohamed Salah,10,LIV,Liverpool,16,SOU,Southampton,2,0,2,1,4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.4,11.8,29.0,4.3,2778082,0.13,3
24,191,118748,Mohamed Salah,10,LIV,Liverpool,1,ARS,Arsenal,4,1,3,1,6,3,4,1,2,1,1,2,0,0,1,0,0,0,0,0,0,3,43,71.2,16.6,67.0,15.5,2444065,0.09,15
32,191,118748,Mohamed Salah,10,LIV,Liverpool,5,BUR,Burnley,5,0,3,0,9,5,2,3,2.25,1.25,1,0,1,1,0,0,0,0,0,0,0,0,15,27.0,38.4,58.0,12.3,2810462,0.12,6
44,191,118748,Mohamed Salah,10,LIV,Liverpool,13,NEW,Newcastle,4,1,3,1,12,3,3.5,1,2.4,0.6,1,1,0,0,1,0,0,0,0,0,0,2,34,44.6,41.8,73.0,15.9,2874525,0.1,9
53,191,118748,Mohamed Salah,10,LIV,Liverpool,6,CHE,Chelsea,4,0,2,1,15,11,2.5,1.5,2.5,1.83,1,0,1,0,1,0,0,0,0,0,0,0,11,14.8,15.3,36.0,6.6,2804643,0.1,5
68,191,118748,Mohamed Salah,10,LIV,Liverpool,15,SHU,Sheffield Utd,5,0,1,0,17,7,2.33,0.67,2.43,1,1,0,0,1,0,0,0,0,0,0,0,0,2,7.6,13.3,68.0,8.9,2889458,0.09,3
74,191,118748,Mohamed Salah,10,LIV,Liverpool,9,LEI,Leicester,4,1,2,1,18,13,3.33,1,2.25,1.63,1,0,0,0,1,0,0,0,0,0,0,0,5,18.2,37.7,94.0,15.0,2797360,0.09,2
87,191,118748,Mohamed Salah,10,LIV,Liverpool,12,MUN,Man Utd,4,0,1,1,20,9,2,1.75,2.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2186184,0.08,0
94,191,118748,Mohamed Salah,10,LIV,Liverpool,17,TOT,Spurs,4,1,2,1,21,15,3,1.25,2.1,1.5,1,1,0,0,1,0,0,0,0,0,0,0,25,45.0,15.3,93.0,15.3,2096834,0.08,7
102,191,118748,Mohamed Salah,10,LIV,Liverpool,2,AVL,Aston Villa,5,0,2,1,23,15,1.8,1.4,2.09,1.36,1,0,0,0,1,0,0,0,0,0,0,0,4,0.0,1.2,35.0,3.5,2001830,0.08,2
114,191,118748,Mohamed Salah,10,LIV,Liverpool,11,MCI,Man City,5,1,3,1,25,34,2.8,3,2.08,2.83,1,1,0,0,1,0,0,0,0,0,0,1,25,45.2,3.3,48.0,9.7,1894445,0.07,8
125,191,118748,Mohamed Salah,10,LIV,Liverpool,7,CRY,Crystal Palace,3,0,2,1,28,10,1.83,0.67,2.15,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1659338,0.08,0
134,191,118748,Mohamed Salah,10,LIV,Liverpool,4,BHA,Brighton,4,1,2,1,30,15,2.83,0.83,2.14,1.07,1,0,0,1,0,0,0,0,0,0,0,0,6,0.4,12.7,30.0,4.3,1632180,0.08,3
149,191,118748,Mohamed Salah,10,LIV,Liverpool,8,EVE,Everton,4,1,5,2,32,14,2.71,0.86,2.13,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1585242,0.07,0
152,191,118748,Mohamed Salah,10,LIV,Liverpool,3,BOU,AFC Bournemouth,5,0,3,0,37,18,1.86,1.29,2.31,1.13,1,1,1,1,0,0,0,0,0,0,0,2,34,63.2,51.5,91.0,20.6,1511749,0.07,13
1,192,110979,Sadio Mané,10,LIV,Liverpool,14,NOR,Norwich,2,1,4,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,3,1.2,1.3,6.0,0.9,842260,0,1
19,192,110979,Sadio Mané,10,LIV,Liverpool,16,SOU,Southampton,2,0,2,1,4,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,0,3,45,69.4,56.0,38.0,16.3,863447,0.06,13
24,192,110979,Sadio Mané,10,LIV,Liverpool,1,ARS,Arsenal,4,1,3,1,6,3,4,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,10,20.2,51.2,30.0,10.1,1221704,0.13,3
32,192,110979,Sadio Mané,10,LIV,Liverpool,5,BUR,Burnley,5,0,3,0,9,5,2,3,2.25,1.25,1,1,0,1,0,0,0,0,0,0,0,0,23,40.2,16.6,37.0,9.4,1205831,0.09,8
44,192,110979,Sadio Mané,10,LIV,Liverpool,13,NEW,Newcastle,4,1,3,1,12,3,3.5,1,2.4,0.6,1,2,0,0,1,0,0,0,0,0,0,3,41,67.2,26.0,66.0,15.9,1276973,0.09,15
53,192,110979,Sadio Mané,10,LIV,Liverpool,6,CHE,Chelsea,4,0,2,1,15,11,2.5,1.5,2.5,1.83,1,0,0,0,1,0,0,0,0,0,0,0,7,8.2,3.4,6.0,1.8,1491310,0.11,2
68,192,110979,Sadio Mané,10,LIV,Liverpool,15,SHU,Sheffield Utd,5,0,1,0,17,7,2.33,0.67,2.43,1,1,0,0,1,0,0,0,0,0,0,0,0,-2,0.0,3.6,32.0,3.4,1456661,0.1,3
74,192,110979,Sadio Mané,10,LIV,Liverpool,9,LEI,Leicester,4,1,2,1,18,13,3.33,1,2.25,1.63,1,1,1,0,1,0,0,0,0,0,0,2,35,51.6,16.5,45.0,11.3,1499465,0.09,12
87,192,110979,Sadio Mané,10,LIV,Liverpool,12,MUN,Man Utd,4,0,1,1,20,9,2,1.75,2.22,1,1,0,0,0,1,0,0,0,0,0,0,0,5,6.2,36.3,4.0,4.7,2058900,0.09,2
94,192,110979,Sadio Mané,10,LIV,Liverpool,17,TOT,Spurs,4,1,2,1,21,15,3,1.25,2.1,1.5,1,0,1,0,1,0,0,0,0,0,0,0,18,9.2,32.6,22.0,6.4,2120143,0.08,5
102,192,110979,Sadio Mané,10,LIV,Liverpool,2,AVL,Aston Villa,5,0,2,1,23,15,1.8,1.4,2.09,1.36,1,1,1,0,1,0,0,0,1,0,0,3,29,53.0,45.7,78.0,17.7,2173207,0.08,12
114,192,110979,Sadio Mané,10,LIV,Liverpool,11,MCI,Man City,5,1,3,1,25,34,2.8,3,2.08,2.83,1,1,0,0,1,0,0,0,0,0,0,0,21,47.4,22.3,39.0,10.9,2401403,0.09,7
125,192,110979,Sadio Mané,10,LIV,Liverpool,7,CRY,Crystal Palace,3,0,2,1,28,10,1.83,0.67,2.15,0.77,1,1,0,0,1,0,0,0,0,0,0,2,26,37.0,24.7,40.0,10.2,2768501,0.09,9
134,192,110979,Sadio Mané,10,LIV,Liverpool,4,BHA,Brighton,4,1,2,1,30,15,2.83,0.83,2.14,1.07,1,0,0,0,1,0,0,0,0,0,0,0,17,23.2,32.9,60.0,11.6,2894269,0.09,2
149,192,110979,Sadio Mané,10,LIV,Liverpool,8,EVE,Everton,4,1,5,2,32,14,2.71,0.86,2.13,0.93,1,1,2,0,2,0,0,0,0,0,0,2,40,66.0,28.1,31.0,12.5,2888125,0.08,15
152,192,110979,Sadio Mané,10,LIV,Liverpool,3,BOU,AFC Bournemouth,5,0,3,0,37,18,1.86,1.29,2.31,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3065463,0.09,0
1,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,14,NOR,Norwich,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,28598,0,0
19,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,16,SOU,Southampton,2,0,2,1,4,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,14,8.8,13.2,12.0,3.4,27412,0,2
24,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,1,ARS,Arsenal,4,1,3,1,6,3,4,1,2,1,0.5,0,0,0,1,0,0,0,0,0,0,0,3,2.2,0.1,0.0,0.2,27521,0.02,1
32,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,5,BUR,Burnley,5,0,3,0,9,5,2,3,2.25,1.25,0.5,0,0,0,0,0,0,0,0,0,0,0,5,8.2,1.3,7.0,1.7,25847,0.03,1
44,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,13,NEW,Newcastle,4,1,3,1,12,3,3.5,1,2.4,0.6,1,0,0,0,1,0,0,0,0,0,0,0,15,13.8,20.3,23.0,5.7,24241,0.03,2
53,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,6,CHE,Chelsea,4,0,2,1,15,11,2.5,1.5,2.5,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24486,0.03,0
68,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,15,SHU,Sheffield Utd,5,0,1,0,17,7,2.33,0.67,2.43,1,0.5,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,23283,0.03,1
74,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,9,LEI,Leicester,4,1,2,1,18,13,3.33,1,2.25,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,22200,0.04,0
87,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,12,MUN,Man Utd,4,0,1,1,20,9,2,1.75,2.22,1,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2.6,9.0,1.1,21478,0.04,1
94,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,17,TOT,Spurs,4,1,2,1,21,15,3,1.25,2.1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,26410,0.04,0
102,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,2,AVL,Aston Villa,5,0,2,1,23,15,1.8,1.4,2.09,1.36,0.5,0,0,0,0,0,0,0,0,0,0,0,2,6.0,14.9,72.0,9.3,29527,0.04,1
114,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,11,MCI,Man City,5,1,3,1,25,34,2.8,3,2.08,2.83,0.5,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.3,0.0,0.2,36235,0.04,1
125,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,7,CRY,Crystal Palace,3,0,2,1,28,10,1.83,0.67,2.15,0.77,1,0,0,1,0,0,0,0,0,0,0,0,2,2.6,2.2,12.0,1.7,44648,0.04,3
134,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,4,BHA,Brighton,4,1,2,1,30,15,2.83,0.83,2.14,1.07,1,0,0,1,0,0,0,0,0,0,0,0,7,14.8,13.8,46.0,7.5,44427,0.04,3
149,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,8,EVE,Everton,4,1,5,2,32,14,2.71,0.86,2.13,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45714,0.04,0
152,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,3,BOU,AFC Bournemouth,5,0,3,0,37,18,1.86,1.29,2.31,1.13,1,1,0,1,0,0,0,0,0,0,0,0,26,34.0,8.9,37.0,8.0,42986,0.04,8
1,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,14,NOR,Norwich,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,25239,0,0
19,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,16,SOU,Southampton,2,0,2,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,27411,0,0
24,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,1,ARS,Arsenal,4,1,3,1,6,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24100,0,0
32,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,5,BUR,Burnley,5,0,3,0,9,5,2,3,2.25,1.25,0.5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.2,8.0,0.8,22438,0,1
44,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,13,NEW,Newcastle,4,1,3,1,12,3,3.5,1,2.4,0.6,0.5,0,0,0,0,0,0,0,0,0,0,0,3,1.6,1.3,0.0,0.3,21753,0.2,1
53,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,6,CHE,Chelsea,4,0,2,1,15,11,2.5,1.5,2.5,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21587,0.18,0
68,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,15,SHU,Sheffield Utd,5,0,1,0,17,7,2.33,0.67,2.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20402,0.18,0
74,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,9,LEI,Leicester,4,1,2,1,18,13,3.33,1,2.25,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,18689,0.18,0
87,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,12,MUN,Man Utd,4,0,1,1,20,9,2,1.75,2.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,18048,0.18,0
94,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,17,TOT,Spurs,4,1,2,1,21,15,3,1.25,2.1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,17828,0.18,0
102,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,2,AVL,Aston Villa,5,0,2,1,23,15,1.8,1.4,2.09,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,17320,0.18,0
114,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,11,MCI,Man City,5,1,3,1,25,34,2.8,3,2.08,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,17040,0.18,0
125,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,7,CRY,Crystal Palace,3,0,2,1,28,10,1.83,0.67,2.15,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16798,0.18,0
134,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,4,BHA,Brighton,4,1,2,1,30,15,2.83,0.83,2.14,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16775,0.18,0
149,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,8,EVE,Everton,4,1,5,2,32,14,2.71,0.86,2.13,0.93,1,1,0,0,2,0,0,0,0,0,0,0,29,39.8,16.8,25.0,8.2,16860,0.18,7
152,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,3,BOU,AFC Bournemouth,5,0,3,0,37,18,1.86,1.29,2.31,1.13,0.5,0,0,0,0,0,0,0,0,0,0,0,4,2.2,10.6,0.0,1.3,18044,0.09,1
1,195,39155,Adam Lallana,10,LIV,Liverpool,14,NOR,Norwich,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7143,0,0
19,195,39155,Adam Lallana,10,LIV,Liverpool,16,SOU,Southampton,2,0,2,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7855,0,0
24,195,39155,Adam Lallana,10,LIV,Liverpool,1,ARS,Arsenal,4,1,3,1,6,3,4,1,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,7431,0,1
32,195,39155,Adam Lallana,10,LIV,Liverpool,5,BUR,Burnley,5,0,3,0,9,5,2,3,2.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7520,0.25,0
44,195,39155,Adam Lallana,10,LIV,Liverpool,13,NEW,Newcastle,4,1,3,1,12,3,3.5,1,2.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7464,0.25,0
53,195,39155,Adam Lallana,10,LIV,Liverpool,6,CHE,Chelsea,4,0,2,1,15,11,2.5,1.5,2.5,1.83,0.5,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.3,0.0,0.2,7398,0.25,1
68,195,39155,Adam Lallana,10,LIV,Liverpool,15,SHU,Sheffield Utd,5,0,1,0,17,7,2.33,0.67,2.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7518,0.2,0
74,195,39155,Adam Lallana,10,LIV,Liverpool,9,LEI,Leicester,4,1,2,1,18,13,3.33,1,2.25,1.63,0.5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,7420,0.2,1
87,195,39155,Adam Lallana,10,LIV,Liverpool,12,MUN,Man Utd,4,0,1,1,20,9,2,1.75,2.22,1,0.5,1,0,0,0,0,0,0,0,0,0,1,22,33.6,1.3,35.0,7.0,7503,0.27,7
94,195,39155,Adam Lallana,10,LIV,Liverpool,17,TOT,Spurs,4,1,2,1,21,15,3,1.25,2.1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8088,0.33,0
102,195,39155,Adam Lallana,10,LIV,Liverpool,2,AVL,Aston Villa,5,0,2,1,23,15,1.8,1.4,2.09,1.36,1,0,0,0,1,0,0,0,0,0,0,0,15,21.8,40.8,14.0,7.7,8428,0.33,2
114,195,39155,Adam Lallana,10,LIV,Liverpool,11,MCI,Man City,5,1,3,1,25,34,2.8,3,2.08,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8813,0.11,0
125,195,39155,Adam Lallana,10,LIV,Liverpool,7,CRY,Crystal Palace,3,0,2,1,28,10,1.83,0.67,2.15,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8976,0.11,0
134,195,39155,Adam Lallana,10,LIV,Liverpool,4,BHA,Brighton,4,1,2,1,30,15,2.83,0.83,2.14,1.07,0.5,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,2.0,0.2,8916,0.11,1
149,195,39155,Adam Lallana,10,LIV,Liverpool,8,EVE,Everton,4,1,5,2,32,14,2.71,0.86,2.13,0.93,1,0,0,0,2,0,0,0,0,0,0,0,6,3.4,2.1,4.0,1.0,8864,0.1,2
152,195,39155,Adam Lallana,10,LIV,Liverpool,3,BOU,AFC Bournemouth,5,0,3,0,37,18,1.86,1.29,2.31,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8896,0.07,0
1,196,175592,Naby Keita,10,LIV,Liverpool,14,NOR,Norwich,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,32077,0,0
19,196,175592,Naby Keita,10,LIV,Liverpool,16,SOU,Southampton,2,0,2,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,26267,0,0
24,196,175592,Naby Keita,10,LIV,Liverpool,1,ARS,Arsenal,4,1,3,1,6,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,17671,0,0
32,196,175592,Naby Keita,10,LIV,Liverpool,5,BUR,Burnley,5,0,3,0,9,5,2,3,2.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14296,0,0
44,196,175592,Naby Keita,10,LIV,Liverpool,13,NEW,Newcastle,4,1,3,1,12,3,3.5,1,2.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12420,0,0
53,196,175592,Naby Keita,10,LIV,Liverpool,6,CHE,Chelsea,4,0,2,1,15,11,2.5,1.5,2.5,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11832,0,0
68,196,175592,Naby Keita,10,LIV,Liverpool,15,SHU,Sheffield Utd,5,0,1,0,17,7,2.33,0.67,2.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11755,0,0
74,196,175592,Naby Keita,10,LIV,Liverpool,9,LEI,Leicester,4,1,2,1,18,13,3.33,1,2.25,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12134,0,0
87,196,175592,Naby Keita,10,LIV,Liverpool,12,MUN,Man Utd,4,0,1,1,20,9,2,1.75,2.22,1,0.5,0,0,0,0,0,0,0,0,0,0,0,4,1.6,2.5,0.0,0.4,12469,0,1
94,196,175592,Naby Keita,10,LIV,Liverpool,17,TOT,Spurs,4,1,2,1,21,15,3,1.25,2.1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13044,0.13,0
102,196,175592,Naby Keita,10,LIV,Liverpool,2,AVL,Aston Villa,5,0,2,1,23,15,1.8,1.4,2.09,1.36,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0.8,0.5,0.0,0.1,12986,0.13,1
114,196,175592,Naby Keita,10,LIV,Liverpool,11,MCI,Man City,5,1,3,1,25,34,2.8,3,2.08,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13106,0.14,0
125,196,175592,Naby Keita,10,LIV,Liverpool,7,CRY,Crystal Palace,3,0,2,1,28,10,1.83,0.67,2.15,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13403,0.14,0
134,196,175592,Naby Keita,10,LIV,Liverpool,4,BHA,Brighton,4,1,2,1,30,15,2.83,0.83,2.14,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13463,0.14,0
149,196,175592,Naby Keita,10,LIV,Liverpool,8,EVE,Everton,4,1,5,2,32,14,2.71,0.86,2.13,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13413,0.14,0
152,196,175592,Naby Keita,10,LIV,Liverpool,3,BOU,AFC Bournemouth,5,0,3,0,37,18,1.86,1.29,2.31,1.13,1,1,1,1,0,0,0,0,0,0,0,3,50,73.4,43.5,52.0,16.9,13417,0.14,14
1,197,116643,Fabinho,10,LIV,Liverpool,14,NOR,Norwich,2,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18,25.6,11.8,7.0,4.4,49706,0,2
19,197,116643,Fabinho,10,LIV,Liverpool,16,SOU,Southampton,2,0,2,1,4,0,0,0,2,0,0.5,0,0,0,1,0,0,0,0,0,0,0,6,4.4,0.3,0.0,0.5,77496,0.02,1
24,197,116643,Fabinho,10,LIV,Liverpool,1,ARS,Arsenal,4,1,3,1,6,3,4,1,2,1,1,0,1,0,1,0,0,0,1,0,0,2,32,36.2,51.0,2.0,8.9,73585,0.03,6
32,197,116643,Fabinho,10,LIV,Liverpool,5,BUR,Burnley,5,0,3,0,9,5,2,3,2.25,1.25,1,0,0,1,0,0,0,0,0,0,0,0,11,10.2,12.8,1.0,2.4,91301,0.05,3
44,197,116643,Fabinho,10,LIV,Liverpool,13,NEW,Newcastle,4,1,3,1,12,3,3.5,1,2.4,0.6,1,0,0,0,1,0,0,0,0,0,0,0,17,9.2,18.3,0.0,2.8,100933,0.04,2
